date,nominalval,normval,logval
1785,20000.0,1104.2644643501962,3.0430730966298474
1799,2.1,0.10080918767280055,-0.9964998848174438
1841,0.004,0.0001504881339788872,-3.8224977429316485
1869,0.05,0.0013109784767204517,-2.882404438377247
1851,5.0,0.17974971558589303,-0.7453317881193493
1909,230.0,4.026860511502149,0.6049665861174617
1832,5.25,0.21179985190607098,-0.6740743478942499
1907,20.0,0.35283477432345417,-0.4524286186860643
1891,0.004,8.349664207860838e-05,-4.078330989858372
1800,1000.0,41.910555447488015,1.6223234166482206
1834,0.6,0.023907597639503012,-1.621464061873575
1916,0.034,0.0004135594960096487,-3.383462002604855
1872,0.05,0.001157187010209612,-2.936596450089687
1843,400.0,15.013897357522389,1.1764934424872064
1896,300.0,6.1123958700492595,0.7862114736125417
1861,0.004,0.00011680486933379332,-3.9325390520804917
1921,0.03,0.000185947981640579,-3.730608531298643
1842,200.0,7.455057328447177,0.8724509874714461
1879,1.05,0.024197077098100987,-1.6162370917398916
1822,1500.0,55.7843944921737,1.7465127234210194
1803,10.0,0.4191055544748802,-0.37767658335177934
1860,0.25,0.007380234672778457,-2.131929828492356
1770,0.1,0.005521322321750981,-2.257956899034134
1906,0.02,0.00036070177040647435,-3.4428517260601352
1776,0.05,0.0027606611608754906,-2.558986894698115
1870,40000.0,1019.0535056838032,3.008196987355962
1874,0.05,0.0010727768171571866,-2.96949062021378
1761,21.0,1.159477687567706,0.06426239569978537
1894,5.0,0.10330443424476612,-0.985881036401949
1949,1.0,0.0034079364657110547,-2.4675085103983845
1774,0.01,0.0005521322321750981,-3.257956899034134
1927,70.0,0.5687710739282402,-0.24506249869317712
1912,0.02,0.00033390040046915115,-3.4763830600668086
1844,31.0,1.150233271753765,0.060785925885662215
1856,1.0,0.029629073997674678,-1.5282819213847616
1948,8.5,0.0301686117646354,-1.5204446738100885
1795,21.0,1.0080918767280054,0.0035001151825561536
1834,10.5,0.41838295869130276,-0.3784260131872805
1875,0.2,0.0043900880333053935,-2.357526770875095
1774,4.2,0.23189553751354122,-0.6347076086362334
1792,500.0,27.606611608754907,1.4410131053018849
1793,31.5,1.739216531351559,0.24035365475546663
1830,1000.0,40.74930580032839,1.6101202145568605
1835,50000.0,2022.1843003412966,3.305820734328032
1811,0.001,3.288104553400483e-05,-4.483054381447385
1871,0.5,0.012425095547411964,-1.9057002629121975
1810,500.0,16.440522767002413,1.215915622888634
1936,6000.0,49.32156830100724,1.6930368776082965
1901,0.2,0.0037019392225927632,-2.4315707156504462
1827,50.0,1.9304862055764171,0.2856667026896991
1771,40.0,2.2085289287003924,0.3441030922938285
1818,1500.0,51.85087949593069,1.7147561273015328
1842,0.125,0.004659410830279486,-2.331668995184479
1888,0.004,8.937831161729487e-05,-4.048767853549209
1869,10.0,0.2621956953440903,-0.5813744427132661
1794,0.75,0.04140991741313236,-1.3828956356424338
1927,200.0,1.6250602112235435,0.21086945695654724
1938,0.4,0.003102104391702853,-2.508343591442574
1874,0.001,2.1455536343143733e-05,-4.668460624549798
1940,6000.0,35.843739444749716,1.5544133116905123
1823,8.0,0.29751677062492643,-0.5264885486427182
1904,0.308,0.005662116040955631,-2.2470212343297487
1848,2.0,0.07206001961127116,-1.1423056240193663
1860,0.001,2.9520938691113827e-05,-4.5298698371643935
1867,0.1,0.0026219569534409034,-2.5813744427132663
1943,4000.0,18.187155033985807,1.2597647689000318
1895,5.0,0.10317266838476004,-0.9864353370284441
1897,0.05,0.0010010813368026223,-2.9995306351185915
1831,3.15,0.12803779992110723,-0.8926617969641117
1844,4000.0,148.41719635532453,2.171484223379352
1909,1.0,0.01750808918044413,-1.756761249900131
1911,0.1,0.0017064846416382253,-2.767897616018091
1836,200.0,7.891450928161159,0.8971568602642214
1946,1.0,0.004246056273682513,-2.3720142543556437
1945,20.0,0.08709272895144213,-1.0600181011126373
1894,0.008,0.0001652870947916258,-3.7817610537460244
1787,0.001,5.521322321750981e-05,-4.257956899034133
1914,10000000.0,160173.01388841958,5.2045893475373335
1754,1.0,0.055213223217509814,-1.2579568990341339
1875,0.001,2.1950440166526967e-05,-4.658556766539076
1895,0.001,2.063453367695201e-05,-4.685405341364463
1939,160.0,1.0848264477941576,0.035360264641577314
1842,0.024,0.0008946068794136612,-3.048367766480929
1786,0.004,0.00022085289287003925,-3.6558969077061714
1772,4.35,0.24017752099616765,-0.6194676420794966
1893,5.0,0.10410215188372184,-0.9825402931449199
1755,1000.0,55.213223217509814,1.7420431009658661
1838,0.5,0.01925889809848854,-1.7153685647419061
1940,2.0,0.011947913148249905,-1.92270794302915
1790,5.0,0.27606611608754905,-0.558986894698115
1943,0.6,0.002728073255097871,-2.564143972044287
1869,0.04,0.0010487827813763612,-2.979314451385304
1948,2.0,0.007098496885796566,-2.1488336038604
1916,0.008,9.730811670815263e-05,-4.011850932655166
1857,0.05,0.0014979142965491088,-2.824513034166974
1805,150.0,5.5276108437575315,0.7425374601335355
1829,0.024,0.0009266333786766802,-3.0330920599347135
1860,0.125,0.0036901173363892287,-2.4329598241563373
1858,115.0,3.497010444199235,0.5436969293785391
1925,0.002,1.6177474402730374e-05,-4.791089278680024
1932,0.4,0.003427431017527622,-2.4650312773141123
1861,2.0,0.05840243466689666,-1.233569047744473
1811,5.25,0.17262548905352534,-0.7628950780414279
1840,0.05,0.0018854865271247523,-2.72457656652873
1913,75000.0,1213.310580204778,3.0839719847116758
1889,0.1,0.0021891034374466,-2.6597337170748503
1877,50.0,1.0975220083263484,0.040413237796942926
1884,0.25,0.005609387795676274,-2.2510845347274158
1756,200.0,11.042644643501962,1.0430730966298474
1894,1000.0,20.660886848953226,1.3151489592620322
1915,0.004,5.53076047956594e-05,-4.257215149098224
1848,0.004,0.0001441200392225423,-3.841275628355385
1761,20.0,1.1042644643501962,0.04307309662984732
1850,0.05,0.0018095608951599971,-2.742426797475942
1906,0.4,0.007214035408129487,-2.141821730396154
1861,80.0,2.3360973866758665,0.36849094358348944
1841,200.0,7.52440669894436,0.8764722614043703
1929,10000.0,82.07749570132104,1.9142240970405324
1795,0.004,0.0001920175003291439,-3.716659188223401
1801,300.0,12.573166634246405,1.0994446713678832
1864,200.0,5.559269554202878,0.7450177323340683
1875,10.0,0.2195044016652697,-0.6585567665390758
1846,413.2,14.88760005168862,1.1728246931642354
1890,0.004,8.458810145218496e-05,-4.07269072250568
1786,500.0,27.606611608754907,1.4410131053018849
1813,50.0,1.6440522767002415,0.2159156228886341
1881,100.0,2.2721171913947154,0.3564307276831192
1779,2500.0,138.03305804377453,2.1399831096379036
1829,150.0,5.791458616729252,0.7627879574093616
1937,0.01,8.024540874370226e-05,-4.095579806453512
1780,300.0,16.563966965252945,1.2191643556855285
1796,0.1,0.0048004375082285975,-2.318719179551363
1871,10000.0,248.50191094823927,2.3953297327517835
1791,30000.0,1656.3966965252944,3.2191643556855287
1863,2.0,0.057468825586964034,-1.2405676778673895
1832,500000.0,20171.414467244856,4.304736353035812
1923,10.0,0.0827069243493373,-1.082458129131607
1867,3000.0,78.6587086032271,1.8957468120063963
1767,250.0,13.803305804377453,1.1399831096379038
1874,0.2,0.004291107268628747,-2.3674306288858173
1773,400.0,22.085289287003924,1.3441030922938284
1850,0.025,0.0009047804475799986,-3.0434567931399235
1931,0.8,0.0067371054253952635,-2.1715266565497746
1880,0.05,0.0011408656137327485,-2.942765509527072
1810,1.05,0.03452509781070507,-1.4618650823774466
1788,3000.0,165.63966965252945,2.2191643556855287
1769,0.125,0.006901652902188727,-2.1610468860260776
1873,3475.3,75.36404395684836,1.877164194203925
1862,2000.0,57.983779221255816,1.763306518046378
1754,0.024,0.0013251173572202356,-2.877745657322528
1942,40.0,0.20297960354743255,-0.6925476000761368
1894,0.2,0.004132177369790645,-2.3838210450739865
1842,8000.0,298.20229313788707,2.4745109787994086
1758,30000.0,1656.3966965252944,3.2191643556855287
1843,0.2,0.007506948678761194,-2.124536553176775
1819,1000.0,34.56725299728713,1.5386648682458515
1868,10000.0,262.6213377066619,2.41933000915555
1909,20.0,0.35016178360888256,-0.4557312542361499
1891,1.2,0.025048992623582515,-1.6012097351387098
